"nationality","year","nationality_total","dest_state","state_nationality_received","dest_city","city_nationality_received","total"
"Nepal",2015,"37","Texas","3","Houston","1","66,517"
"Nepal",2015,"37","Vermont","3","Burlington","1","66,517"
"Nepal",2015,"37","Vermont","3","Essex Junction","2","66,517"
"Nepal",2015,"37","Washington","1","Kent","1","66,517"
"Netherlands",2015,"1","Texas","1","Houston","1","66,517"
"Nigeria",2015,"3","Massachusetts","1","Waltham","1","66,517"
"Nigeria",2015,"3","Missouri","1","Saint Louis","1","66,517"
"Nigeria",2015,"3","Texas","1","Houston","1","66,517"
"Pakistan",2015,"205","Arizona","1","Glendale","1","66,517"
"Pakistan",2015,"205","California","14","Oakland","7","66,517"
"Pakistan",2015,"205","California","14","San Pablo","6","66,517"
"Pakistan",2015,"205","California","14","West Sacramento","1","66,517"
"Pakistan",2015,"205","Florida","5","Cape Coral","5","66,517"
"Pakistan",2015,"205","Georgia","48","Atlanta","26","66,517"
"Pakistan",2015,"205","Georgia","48","Clarkston","3","66,517"
"Pakistan",2015,"205","Georgia","48","Clarktson","4","66,517"
"Pakistan",2015,"205","Georgia","48","Decatur","3","66,517"
"Pakistan",2015,"205","Georgia","48","Lawrenceville","4","66,517"
"Pakistan",2015,"205","Georgia","48","Stone Mountain","8","66,517"
"Pakistan",2015,"205","Idaho","11","Boise","11","66,517"
"Pakistan",2015,"205","Illinois","15","Chicago","15","66,517"
"Pakistan",2015,"205","Kentucky","11","Bowling Green","8","66,517"
"Pakistan",2015,"205","Kentucky","11","Louisville","3","66,517"
"Pakistan",2015,"205","Maryland","4","Silver Spring","4","66,517"
"Pakistan",2015,"205","Massachusetts","5","Boston","1","66,517"
"Pakistan",2015,"205","Massachusetts","5","South Boston","3","66,517"
"Pakistan",2015,"205","Massachusetts","5","Waltham","1","66,517"
"Pakistan",2015,"205","Michigan","1","Grand Rapids","1","66,517"
"Pakistan",2015,"205","Nevada","2","Las Vegas","2","66,517"
"Pakistan",2015,"205","New Hampshire","5","Concord","5","66,517"
"Pakistan",2015,"205","New Jersey","8","Jersey City","8","66,517"
"Pakistan",2015,"205","New Mexico","1","Albuquerque","1","66,517"
"Pakistan",2015,"205","New York","22","Albany","11","66,517"
"Pakistan",2015,"205","New York","22","Buffalo","2","66,517"
"Pakistan",2015,"205","New York","22","Elmont","6","66,517"
"Pakistan",2015,"205","New York","22","Massena","3","66,517"
"Pakistan",2015,"205","North Carolina","6","Raleigh","6","66,517"
"Pakistan",2015,"205","Ohio","14","Canton","6","66,517"
"Pakistan",2015,"205","Ohio","14","Columbus","5","66,517"
"Pakistan",2015,"205","Ohio","14","Lakewood","3","66,517"
"Pakistan",2015,"205","Pennsylvania","10","Harrisburg","5","66,517"
"Pakistan",2015,"205","Pennsylvania","10","Philadelphia","5","66,517"
"Pakistan",2015,"205","South Carolina","1","Columbia","1","66,517"
"Pakistan",2015,"205","South Dakota","4","Sioux Falls","4","66,517"
"Pakistan",2015,"205","Tennessee","4","Nashville","4","66,517"
"Pakistan",2015,"205","Texas","9","Conroe","5","66,517"
"Pakistan",2015,"205","Texas","9","Fort Worth","4","66,517"
"Pakistan",2015,"205","Virginia","4","Woodbridge","4","66,517"
"Palestine",2015,"79","Arizona","9","Phoenix","1","66,517"
"Palestine",2015,"79","Arizona","9","Tucson","8","66,517"
"Palestine",2015,"79","California","41","Modesto","4","66,517"
"Palestine",2015,"79","California","41","Sacramento","37","66,517"
"Palestine",2015,"79","Illinois","3","Chicago","2","66,517"
"Palestine",2015,"79","Illinois","3","Summit","1","66,517"
"Palestine",2015,"79","Kansas","3","Wichita","3","66,517"
"Palestine",2015,"79","Massachusetts","6","South Boston","1","66,517"
"Palestine",2015,"79","Massachusetts","6","Worcester","5","66,517"
"Palestine",2015,"79","New York","4","Buffalo","4","66,517"
"Palestine",2015,"79","Ohio","2","Cincinnati","2","66,517"
"Palestine",2015,"79","Pennsylvania","8","Philadelphia","8","66,517"
"Palestine",2015,"79","Tennessee","1","Nashville","1","66,517"
"Palestine",2015,"79","Texas","1","Dallas","1","66,517"
"Palestine",2015,"79","Washington","1","Spokane","1","66,517"
"Republic of South Sudan",2015,"113","Arizona","17","Glendale","14","66,517"
"Republic of South Sudan",2015,"113","Arizona","17","Phoenix","3","66,517"
"Republic of South Sudan",2015,"113","California","7","San Diego","7","66,517"
"Republic of South Sudan",2015,"113","Colorado","4","Boulder","3","66,517"
"Republic of South Sudan",2015,"113","Colorado","4","Denver","1","66,517"
"Republic of South Sudan",2015,"113","Georgia","7","Atlanta","7","66,517"
"Republic of South Sudan",2015,"113","Idaho","1","Twin Falls","1","66,517"
"Republic of South Sudan",2015,"113","Illinois","9","Chicago","6","66,517"
"Republic of South Sudan",2015,"113","Illinois","9","Glen Ellyn","2","66,517"
"Republic of South Sudan",2015,"113","Illinois","9","Rockford","1","66,517"
"Republic of South Sudan",2015,"113","Kansas","5","Wichita","5","66,517"
"Republic of South Sudan",2015,"113","Massachusetts","2","South Boston","2","66,517"
"Republic of South Sudan",2015,"113","Michigan","5","Grand Rapids","5","66,517"
"Republic of South Sudan",2015,"113","Mississippi","1","Jackson","1","66,517"
"Republic of South Sudan",2015,"113","Nebraska","27","La Vista","1","66,517"
"Republic of South Sudan",2015,"113","Nebraska","27","Omaha","26","66,517"
"Republic of South Sudan",2015,"113","New York","5","Syracuse","5","66,517"
"Republic of South Sudan",2015,"113","North Carolina","1","High Point","1","66,517"
"Republic of South Sudan",2015,"113","Pennsylvania","5","Pittsburgh","5","66,517"
"Republic of South Sudan",2015,"113","Tennessee","10","Gallatin","2","66,517"
"Republic of South Sudan",2015,"113","Tennessee","10","Nashville","8","66,517"
"Republic of South Sudan",2015,"113","Texas","7","Houston","7","66,517"
"Russia",2015,"292","Alaska","1","Fairbanks","1","66,517"
"Russia",2015,"292","California","84","Antelope","7","66,517"
"Russia",2015,"292","California","84","Carmichael","19","66,517"
"Russia",2015,"292","California","84","Citrus Heights","17","66,517"
"Russia",2015,"292","California","84","Linda","1","66,517"
"Russia",2015,"292","California","84","Los Angeles","6","66,517"
"Russia",2015,"292","California","84","Los Gatos","2","66,517"
"Russia",2015,"292","California","84","North Highlands","4","66,517"
"Russia",2015,"292","California","84","Rancho Cordova","8","66,517"
"Russia",2015,"292","California","84","Rio Linda","5","66,517"
"Russia",2015,"292","California","84","Roseville","1","66,517"
"Russia",2015,"292","California","84","Sacramento","14","66,517"
"Russia",2015,"292","Colorado","4","Denver","4","66,517"
"Russia",2015,"292","Florida","12","Jacksonville","3","66,517"
"Russia",2015,"292","Florida","12","North Port","9","66,517"
"Russia",2015,"292","Georgia","5","Atlanta","5","66,517"
"Russia",2015,"292","Idaho","5","Meridian","5","66,517"
"Russia",2015,"292","Illinois","3","Chicago","3","66,517"
"Russia",2015,"292","Kansas","1","Wichita","1","66,517"
"Russia",2015,"292","Maryland","18","Baltimore","3","66,517"
"Russia",2015,"292","Maryland","18","Silver Spring","15","66,517"
"Russia",2015,"292","Massachusetts","4","West Springfield","4","66,517"
"Russia",2015,"292","Minnesota","8","Minnetonka","8","66,517"
"Russia",2015,"292","Missouri","3","Sedalia","3","66,517"
"Russia",2015,"292","Nebraska","1","Lincoln","1","66,517"
"Russia",2015,"292","New York","22","New York","22","66,517"
"Russia",2015,"292","North Carolina","4","Monroe","4","66,517"
"Russia",2015,"292","Ohio","1","Cleveland Heights","1","66,517"
"Russia",2015,"292","Oklahoma","4","Tulsa","4","66,517"
"Russia",2015,"292","Oregon","30","Portland","30","66,517"
"Russia",2015,"292","Pennsylvania","9","Ephrata","5","66,517"
"Russia",2015,"292","Pennsylvania","9","Philadelphia","2","66,517"
"Russia",2015,"292","Pennsylvania","9","Pittsburgh","2","66,517"
"Russia",2015,"292","Tennessee","6","Chattanooga","6","66,517"
"Russia",2015,"292","Texas","1","Houston","1","66,517"
"Russia",2015,"292","Virginia","2","Falls Church","2","66,517"
"Russia",2015,"292","Washington","64","Auburn","1","66,517"
"Russia",2015,"292","Washington","64","Federal Way","1","66,517"
"Russia",2015,"292","Washington","64","Kent","11","66,517"
"Russia",2015,"292","Washington","64","Seattle","2","66,517"
"Russia",2015,"292","Washington","64","Spokane","6","66,517"
"Russia",2015,"292","Washington","64","Tacoma","11","66,517"
"Russia",2015,"292","Washington","64","Vancouver","32","66,517"
"Rwanda",2015,"197","Alaska","6","Anchorage","6","66,517"
"Rwanda",2015,"197","Arizona","13","Phoenix","6","66,517"
"Rwanda",2015,"197","Arizona","13","Tucson","7","66,517"
"Rwanda",2015,"197","California","5","San Diego","5","66,517"
"Rwanda",2015,"197","Colorado","12","Denver","12","66,517"
"Rwanda",2015,"197","Connecticut","13","Bridgeport","3","66,517"
"Rwanda",2015,"197","Connecticut","13","New Haven","10","66,517"
"Rwanda",2015,"197","Florida","1","Orlando","1","66,517"
"Rwanda",2015,"197","Georgia","3","Atlanta","3","66,517"
"Rwanda",2015,"197","Idaho","2","Boise","2","66,517"
"Rwanda",2015,"197","Illinois","17","Aurora","2","66,517"
"Rwanda",2015,"197","Illinois","17","Chicago","8","66,517"
"Rwanda",2015,"197","Illinois","17","Rockford","7","66,517"
"Rwanda",2015,"197","Kentucky","3","Bowling Green","3","66,517"
"Rwanda",2015,"197","Massachusetts","2","Worcester","2","66,517"
"Rwanda",2015,"197","Michigan","18","Grand Rapids","9","66,517"
"Rwanda",2015,"197","Michigan","18","Lansing","9","66,517"
"Rwanda",2015,"197","Missouri","6","Kansas City","6","66,517"
"Rwanda",2015,"197","Nevada","9","Las Vegas","9","66,517"
"Rwanda",2015,"197","New Hampshire","11","Concord","11","66,517"
"Rwanda",2015,"197","New York","12","Buffalo","5","66,517"
"Rwanda",2015,"197","New York","12","Syracuse","7","66,517"
"Rwanda",2015,"197","North Carolina","8","Greensboro","8","66,517"
"Rwanda",2015,"197","Ohio","9","Huber Heights","9","66,517"
"Rwanda",2015,"197","Oregon","5","Portland","5","66,517"
"Rwanda",2015,"197","Pennsylvania","23","Allentown","6","66,517"
"Rwanda",2015,"197","Pennsylvania","23","Erie","5","66,517"
"Rwanda",2015,"197","Pennsylvania","23","Harrisburg","7","66,517"
"Rwanda",2015,"197","Pennsylvania","23","Philadelphia","5","66,517"
"Rwanda",2015,"197","Rhode Island","3","Providence","3","66,517"
"Rwanda",2015,"197","South Carolina","4","Spartanburg","4","66,517"
"Rwanda",2015,"197","Texas","12","Abilene","5","66,517"
"Rwanda",2015,"197","Texas","12","Fort Worth","5","66,517"
"Rwanda",2015,"197","Texas","12","Houston","2","66,517"
"Saudi Arabia",2015,"5","Colorado","1","Denver","1","66,517"
"Saudi Arabia",2015,"5","Michigan","1","Troy","1","66,517"
"Saudi Arabia",2015,"5","Minnesota","3","North Mankato","3","66,517"
"Senegal",2015,"7","Arizona","1","Phoenix","1","66,517"
"Senegal",2015,"7","Colorado","1","Denver","1","66,517"
"Senegal",2015,"7","Massachusetts","1","South Boston","1","66,517"
"Senegal",2015,"7","Nevada","2","Las Vegas","2","66,517"
"Senegal",2015,"7","Texas","2","Dallas","1","66,517"
"Senegal",2015,"7","Texas","2","Houston","1","66,517"
"Sierra Leone",2015,"2","Maryland","1","Hyattsville","1","66,517"
"Sierra Leone",2015,"2","New Jersey","1","Passaic","1","66,517"
"Somalia",2015,"7,779","Alabama","10","Mobile","10","66,517"
"Somalia",2015,"7,779","Alaska","46","Anchorage","46","66,517"
"Somalia",2015,"7,779","Arizona","522","Glendale","130","66,517"
"Somalia",2015,"7,779","Arizona","522","Phoenix","256","66,517"
"Somalia",2015,"7,779","Arizona","522","Tucson","136","66,517"
"Somalia",2015,"7,779","California","275","Anaheim","6","66,517"
"Somalia",2015,"7,779","California","275","Garden Grove","3","66,517"
"Somalia",2015,"7,779","California","275","Inglewood","8","66,517"
"Somalia",2015,"7,779","California","275","Oakland","8","66,517"
"Somalia",2015,"7,779","California","275","San Diego","226","66,517"
"Somalia",2015,"7,779","California","275","San Jose","13","66,517"
"Somalia",2015,"7,779","California","275","San Juan Capistrano","11","66,517"
"Somalia",2015,"7,779","Colorado","117","Aurora","1","66,517"
"Somalia",2015,"7,779","Colorado","117","Colorado Springs","1","66,517"
"Somalia",2015,"7,779","Colorado","117","Denver","84","66,517"
"Somalia",2015,"7,779","Colorado","117","Fort Morgan","1","66,517"
"Somalia",2015,"7,779","Colorado","117","Greeley","30","66,517"
"Somalia",2015,"7,779","Connecticut","114","Hartford","114","66,517"
"Somalia",2015,"7,779","Florida","82","Clearwater","10","66,517"
"Somalia",2015,"7,779","Florida","82","Delray Beach","4","66,517"
"Somalia",2015,"7,779","Florida","82","Jacksonville","4","66,517"
"Somalia",2015,"7,779","Florida","82","Tampa","64","66,517"
"Somalia",2015,"7,779","Georgia","176","Atlanta","143","66,517"
"Somalia",2015,"7,779","Georgia","176","Clarkston","7","66,517"
"Somalia",2015,"7,779","Georgia","176","Lithonia","1","66,517"
"Somalia",2015,"7,779","Georgia","176","Stone Mountain","25","66,517"
"Somalia",2015,"7,779","Idaho","94","Boise","94","66,517"
"Somalia",2015,"7,779","Illinois","44","Chicago","38","66,517"
"Somalia",2015,"7,779","Illinois","44","Moline","5","66,517"
"Somalia",2015,"7,779","Illinois","44","Rockford","1","66,517"
"Somalia",2015,"7,779","Indiana","16","Indianapolis","16","66,517"
"Somalia",2015,"7,779","Iowa","26","Des Moines","22","66,517"
"Somalia",2015,"7,779","Iowa","26","Oelwein","1","66,517"
"Somalia",2015,"7,779","Iowa","26","Postville","3","66,517"
"Somalia",2015,"7,779","Kansas","44","Dodge City","5","66,517"
"Somalia",2015,"7,779","Kansas","44","Garden City","26","66,517"
"Somalia",2015,"7,779","Kansas","44","Kansas City","6","66,517"
"Somalia",2015,"7,779","Kansas","44","Wichita","7","66,517"
"Somalia",2015,"7,779","Kentucky","313","Bowling Green","34","66,517"
"Somalia",2015,"7,779","Kentucky","313","Florence","13","66,517"
"Somalia",2015,"7,779","Kentucky","313","Louisville","223","66,517"
"Somalia",2015,"7,779","Kentucky","313","Mayfield","7","66,517"
"Somalia",2015,"7,779","Kentucky","313","Owensboro","36","66,517"
"Somalia",2015,"7,779","Louisiana","3","Baton Rouge","3","66,517"
"Somalia",2015,"7,779","Maine","180","Augusta","5","66,517"
"Somalia",2015,"7,779","Maine","180","Lewiston","62","66,517"
"Somalia",2015,"7,779","Maine","180","Portland","112","66,517"
"Somalia",2015,"7,779","Maine","180","South Portland","1","66,517"
"Somalia",2015,"7,779","Maryland","25","Baltimore","15","66,517"
"Somalia",2015,"7,779","Maryland","25","Riverdale","3","66,517"
"Somalia",2015,"7,779","Maryland","25","Silver Spring","7","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Boston","75","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Cambridge","1","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Dorchester","4","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Jamaica Plain","12","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Lowell","51","66,517"
"Somalia",2015,"7,779","Massachusetts","369","South Boston","82","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Springfield","52","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Waltham","1","66,517"
"Somalia",2015,"7,779","Massachusetts","369","West Springfield","6","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Westfield","39","66,517"
"Somalia",2015,"7,779","Massachusetts","369","Worcester","46","66,517"
"Somalia",2015,"7,779","Michigan","260","Grand Rapids","105","66,517"
"Somalia",2015,"7,779","Michigan","260","Lansing","144","66,517"
"Somalia",2015,"7,779","Michigan","260","Troy","11","66,517"
"Somalia",2015,"7,779","Minnesota","984","Burnsville","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Dilworth","3","66,517"
"Somalia",2015,"7,779","Minnesota","984","Eagan","5","66,517"
"Somalia",2015,"7,779","Minnesota","984","Eden Prairie","10","66,517"
"Somalia",2015,"7,779","Minnesota","984","Fairbault","4","66,517"
"Somalia",2015,"7,779","Minnesota","984","Falcon Heights","2","66,517"
"Somalia",2015,"7,779","Minnesota","984","Faribault","21","66,517"
"Somalia",2015,"7,779","Minnesota","984","Golden Valley","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Hopkins","4","66,517"
"Somalia",2015,"7,779","Minnesota","984","Mankato","8","66,517"
"Somalia",2015,"7,779","Minnesota","984","Maplewood","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Marshall","21","66,517"
"Somalia",2015,"7,779","Minnesota","984","Minneapolis","451","66,517"
"Somalia",2015,"7,779","Minnesota","984","Minnetonka","13","66,517"
"Somalia",2015,"7,779","Minnesota","984","North Mankato","3","66,517"
"Somalia",2015,"7,779","Minnesota","984","Owatonna","10","66,517"
"Somalia",2015,"7,779","Minnesota","984","Richfield","24","66,517"
"Somalia",2015,"7,779","Minnesota","984","Rochester","20","66,517"
"Somalia",2015,"7,779","Minnesota","984","Roseville","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Saint  Louis Park","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Saint Cloud","237","66,517"
"Somalia",2015,"7,779","Minnesota","984","Saint Louis Park","8","66,517"
"Somalia",2015,"7,779","Minnesota","984","Saint Paul","103","66,517"
"Somalia",2015,"7,779","Minnesota","984","Saint Peter","7","66,517"
"Somalia",2015,"7,779","Minnesota","984","Savage","5","66,517"
"Somalia",2015,"7,779","Minnesota","984","Shakopee","1","66,517"
"Somalia",2015,"7,779","Minnesota","984","Waite Park","7","66,517"
"Somalia",2015,"7,779","Minnesota","984","Willmar","12","66,517"
"Somalia",2015,"7,779","Missouri","272","Cape Giradeau","1","66,517"
"Somalia",2015,"7,779","Missouri","272","Columbia","19","66,517"
"Somalia",2015,"7,779","Missouri","272","Kansas City","114","66,517"
"Somalia",2015,"7,779","Missouri","272","Noel","9","66,517"
"Somalia",2015,"7,779","Missouri","272","Saint Louis","120","66,517"
"Somalia",2015,"7,779","Missouri","272","Springfield","9","66,517"
"Somalia",2015,"7,779","Nebraska","62","Grand Island","10","66,517"
"Somalia",2015,"7,779","Nebraska","62","Lexington","17","66,517"
"Somalia",2015,"7,779","Nebraska","62","Omaha","20","66,517"
"Somalia",2015,"7,779","Nebraska","62","Schuyler","4","66,517"
"Somalia",2015,"7,779","Nebraska","62","South Sioux City","5","66,517"
"Somalia",2015,"7,779","Nebraska","62","St Omaha","6","66,517"
"Somalia",2015,"7,779","Nevada","98","Las Vegas","98","66,517"
"Somalia",2015,"7,779","New Hampshire","29","Manchester","13","66,517"
"Somalia",2015,"7,779","New Hampshire","29","Nashua","16","66,517"
"Somalia",2015,"7,779","New Jersey","26","Elizabeth","9","66,517"
"Somalia",2015,"7,779","New Jersey","26","Jersey City","17","66,517"
"Somalia",2015,"7,779","New Mexico","10","Albuquerque","10","66,517"
"Somalia",2015,"7,779","New York","768","Ballston Lake","7","66,517"
"Somalia",2015,"7,779","New York","768","Buffalo","319","66,517"
"Somalia",2015,"7,779","New York","768","Rochester","102","66,517"
"Somalia",2015,"7,779","New York","768","Syracuse","303","66,517"
"Somalia",2015,"7,779","New York","768","Utica","37","66,517"
"Somalia",2015,"7,779","North Carolina","196","Charlotte","26","66,517"
"Somalia",2015,"7,779","North Carolina","196","Durham","79","66,517"
"Somalia",2015,"7,779","North Carolina","196","Greensboro","34","66,517"
"Somalia",2015,"7,779","North Carolina","196","High Point","26","66,517"
"Somalia",2015,"7,779","North Carolina","196","New Bern","2","66,517"
"Somalia",2015,"7,779","North Carolina","196","Raleigh","29","66,517"
"Somalia",2015,"7,779","North Dakota","138","Bismarck","1","66,517"
"Somalia",2015,"7,779","North Dakota","138","Fargo","71","66,517"
"Somalia",2015,"7,779","North Dakota","138","Grand Forks","66","66,517"
"Somalia",2015,"7,779","Ohio","443","Cincinnati","1","66,517"
"Somalia",2015,"7,779","Ohio","443","Cleveland","57","66,517"
"Somalia",2015,"7,779","Ohio","443","Cleveland Heights","16","66,517"
"Somalia",2015,"7,779","Ohio","443","Columbus","354","66,517"
"Somalia",2015,"7,779","Ohio","443","Gahanna","1","66,517"
"Somalia",2015,"7,779","Ohio","443","Grove City","5","66,517"
"Somalia",2015,"7,779","Ohio","443","Lakewood","6","66,517"
"Somalia",2015,"7,779","Ohio","443","North Olmsted","1","66,517"
"Somalia",2015,"7,779","Ohio","443","Westerville","2","66,517"
"Somalia",2015,"7,779","Oregon","137","Beaverton","1","66,517"
"Somalia",2015,"7,779","Oregon","137","Portland","136","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Erie","198","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Harrisburg","11","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Lancaster","59","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Mechanicsburg","11","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Philadelphia","3","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Pittsburgh","30","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Roslyn","2","66,517"
"Somalia",2015,"7,779","Pennsylvania","331","Scranton","17","66,517"
"Somalia",2015,"7,779","Rhode Island","38","Providence","38","66,517"
"Somalia",2015,"7,779","South Dakota","124","Sioux Falls","124","66,517"
"Somalia",2015,"7,779","Tennessee","163","Chattanooga","2","66,517"
"Somalia",2015,"7,779","Tennessee","163","Knoxville","15","66,517"
"Somalia",2015,"7,779","Tennessee","163","Memphis","32","66,517"
"Somalia",2015,"7,779","Tennessee","163","Nashville","106","66,517"
"Somalia",2015,"7,779","Tennessee","163","Shelbyville","8","66,517"
"Somalia",2015,"7,779","Texas","445","Amarillo","11","66,517"
"Somalia",2015,"7,779","Texas","445","Austin","31","66,517"
"Somalia",2015,"7,779","Texas","445","Cactus","5","66,517"
"Somalia",2015,"7,779","Texas","445","Center","2","66,517"
"Somalia",2015,"7,779","Texas","445","Dallas","64","66,517"
"Somalia",2015,"7,779","Texas","445","Fort Worth","145","66,517"
"Somalia",2015,"7,779","Texas","445","Grand Prairie","1","66,517"
"Somalia",2015,"7,779","Texas","445","Houston","150","66,517"
"Somalia",2015,"7,779","Texas","445","Krum","5","66,517"
"Somalia",2015,"7,779","Texas","445","Nacogdoches","2","66,517"
"Somalia",2015,"7,779","Texas","445","Plano","8","66,517"
"Somalia",2015,"7,779","Texas","445","San Antonio","21","66,517"
"Somalia",2015,"7,779","Utah","281","Logan","2","66,517"
"Somalia",2015,"7,779","Utah","281","Magna","1","66,517"
"Somalia",2015,"7,779","Utah","281","Salt Lake City","275","66,517"
"Somalia",2015,"7,779","Utah","281","West Valley","1","66,517"
"Somalia",2015,"7,779","Utah","281","West Valley City","2","66,517"
"Somalia",2015,"7,779","Vermont","48","Colchester","39","66,517"
"Somalia",2015,"7,779","Vermont","48","Winooski","9","66,517"
"Somalia",2015,"7,779","Virginia","63","Alexandria","1","66,517"
"Somalia",2015,"7,779","Virginia","63","Annandale","1","66,517"
"Somalia",2015,"7,779","Virginia","63","Falls Church","12","66,517"
"Somalia",2015,"7,779","Virginia","63","Harrisonburg","1","66,517"
"Somalia",2015,"7,779","Virginia","63","Newport News","21","66,517"
"Somalia",2015,"7,779","Virginia","63","Richmond","6","66,517"
"Somalia",2015,"7,779","Virginia","63","Roanoke","21","66,517"
"Somalia",2015,"7,779","Washington","277","Auburn","4","66,517"
"Somalia",2015,"7,779","Washington","277","Bellevue","10","66,517"
"Somalia",2015,"7,779","Washington","277","Kennewick","7","66,517"
"Somalia",2015,"7,779","Washington","277","Kent","35","66,517"
"Somalia",2015,"7,779","Washington","277","Pasco","1","66,517"
"Somalia",2015,"7,779","Washington","277","Richland","23","66,517"
"Somalia",2015,"7,779","Washington","277","Seatac","1","66,517"
"Somalia",2015,"7,779","Washington","277","Seattle","179","66,517"
"Somalia",2015,"7,779","Washington","277","Spokane","17","66,517"
"Somalia",2015,"7,779","Wisconsin","130","Barron","7","66,517"
"Somalia",2015,"7,779","Wisconsin","130","Cudahy","5","66,517"
"Somalia",2015,"7,779","Wisconsin","130","Green Bay","15","66,517"
"Somalia",2015,"7,779","Wisconsin","130","Milwaukee","103","66,517"
"South Africa",2015,"2","California","1","Glendale","1","66,517"
"South Africa",2015,"2","Texas","1","Fort Worth","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","California","10","Oakland","6","66,517"
"Sri Lanka (Ceylon)",2015,"86","California","10","San Diego","4","66,517"
"Sri Lanka (Ceylon)",2015,"86","Colorado","1","Colorado Springs","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Delaware","3","Hockessin","3","66,517"
"Sri Lanka (Ceylon)",2015,"86","Florida","7","Clearwater","3","66,517"
"Sri Lanka (Ceylon)",2015,"86","Florida","7","Tampa","4","66,517"
"Sri Lanka (Ceylon)",2015,"86","Georgia","2","Atlanta","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Georgia","2","Clarkston","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Kentucky","9","Louisville","9","66,517"
"Sri Lanka (Ceylon)",2015,"86","Maryland","1","Suitland","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Massachusetts","7","Lowell","4","66,517"
"Sri Lanka (Ceylon)",2015,"86","Massachusetts","7","South Boston","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Massachusetts","7","Worcester","2","66,517"
"Sri Lanka (Ceylon)",2015,"86","Michigan","6","Lansing","6","66,517"
"Sri Lanka (Ceylon)",2015,"86","Minnesota","12","Minneapolis","9","66,517"
"Sri Lanka (Ceylon)",2015,"86","Minnesota","12","Richfield","3","66,517"
"Sri Lanka (Ceylon)",2015,"86","New Jersey","4","Edison","4","66,517"
"Sri Lanka (Ceylon)",2015,"86","New York","6","Albany","6","66,517"
"Sri Lanka (Ceylon)",2015,"86","North Carolina","3","Durham","3","66,517"
"Sri Lanka (Ceylon)",2015,"86","Ohio","1","Columbus","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Pennsylvania","2","Erie","2","66,517"
"Sri Lanka (Ceylon)",2015,"86","Utah","6","Salt Lake City","6","66,517"
"Sri Lanka (Ceylon)",2015,"86","Virginia","1","Richmond","1","66,517"
"Sri Lanka (Ceylon)",2015,"86","Washington","5","Seattle","5","66,517"
"Sudan",2015,"1,688","Alabama","1","Mobile","1","66,517"
"Sudan",2015,"1,688","Alaska","10","Anchorage","10","66,517"
"Sudan",2015,"1,688","Arizona","117","Glendale","5","66,517"
"Sudan",2015,"1,688","Arizona","117","Phoenix","27","66,517"
"Sudan",2015,"1,688","Arizona","117","Tucson","85","66,517"
"Sudan",2015,"1,688","California","22","San Diego","22","66,517"
"Sudan",2015,"1,688","Colorado","19","Denver","19","66,517"
"Sudan",2015,"1,688","Connecticut","22","Hartford","13","66,517"
"Sudan",2015,"1,688","Connecticut","22","New Haven","6","66,517"
"Sudan",2015,"1,688","Connecticut","22","Waterbury","3","66,517"
"Sudan",2015,"1,688","Florida","137","Clearwater","3","66,517"
"Sudan",2015,"1,688","Florida","137","Jacksonville","69","66,517"
"Sudan",2015,"1,688","Florida","137","Tampa","65","66,517"
"Sudan",2015,"1,688","Georgia","71","Atlanta","39","66,517"
"Sudan",2015,"1,688","Georgia","71","Clarkston","8","66,517"
"Sudan",2015,"1,688","Georgia","71","Savannah","24","66,517"
"Sudan",2015,"1,688","Idaho","47","Boise","6","66,517"
"Sudan",2015,"1,688","Idaho","47","Twin Falls","41","66,517"
"Sudan",2015,"1,688","Illinois","85","Carol Stream","1","66,517"
"Sudan",2015,"1,688","Illinois","85","Chicago","43","66,517"
"Sudan",2015,"1,688","Illinois","85","East Moline","14","66,517"
"Sudan",2015,"1,688","Illinois","85","Evanston","1","66,517"
"Sudan",2015,"1,688","Illinois","85","Glen Ellyn","1","66,517"
